exp_id,dataset,n_total,n_train,n_test,d,n_classes,model,kernel,L,m,P,split_id,acc,time_s,timestamp
exp3_scalability,SUSY,5000000,200000,50000,18,2,Flat RFF Arc (L=0),varies,-1,-1,1000,1,0.80158,24.075149333999434,2026-06-03T21:50:37.603479
exp3_scalability,SUSY,5000000,200000,50000,18,2,Flat RFF Arc (L=0),varies,-1,-1,1000,2,0.8019,29.9642380050027,2026-06-03T21:51:08.628521
exp3_scalability,SUSY,5000000,200000,50000,18,2,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,0,0.8028,78.83228057100132,2026-06-03T21:52:28.541263
exp3_scalability,SUSY,5000000,200000,50000,18,2,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,1,0.8034,79.79214753899942,2026-06-03T21:53:49.380485
exp3_scalability,SUSY,5000000,200000,50000,18,2,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,2,0.8031,80.1220428380002,2026-06-03T21:55:10.560999
exp3_scalability,SUSY,5000000,200000,50000,18,2,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,0,0.80122,30.29780479499823,2026-06-03T21:55:41.916982
exp3_scalability,SUSY,5000000,200000,50000,18,2,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,1,0.80164,24.269972680998762,2026-06-03T21:56:07.254052
exp3_scalability,SUSY,5000000,200000,50000,18,2,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,2,0.80196,30.162435111000377,2026-06-03T21:56:38.476470
exp3_scalability,SUSY,5000000,400000,50000,18,2,Linear SVM,varies,-1,-1,1000,0,0.78702,1.315018200999475,2026-06-03T21:56:40.878261
exp3_scalability,SUSY,5000000,400000,50000,18,2,Linear SVM,varies,-1,-1,1000,1,0.78726,1.4369768389988167,2026-06-03T21:56:43.358874
exp3_scalability,SUSY,5000000,400000,50000,18,2,Linear SVM,varies,-1,-1,1000,2,0.78688,1.4740739010012476,2026-06-03T21:56:45.882027
exp3_scalability,SUSY,5000000,400000,50000,18,2,Flat RFF RBF (L=0),varies,-1,-1,1000,0,0.80318,81.48404613299863,2026-06-03T21:58:08.412550
exp3_scalability,SUSY,5000000,400000,50000,18,2,Flat RFF RBF (L=0),varies,-1,-1,1000,1,0.80244,80.43437394300054,2026-06-03T21:59:35.766040
exp3_scalability,SUSY,5000000,400000,50000,18,2,Flat RFF RBF (L=0),varies,-1,-1,1000,2,0.80246,79.32970400900012,2026-06-03T22:00:56.756121
exp3_scalability,SUSY,5000000,400000,50000,18,2,Flat RFF Arc (L=0),varies,-1,-1,1000,0,0.80148,49.61936503000106,2026-06-03T22:01:47.535487
exp3_scalability,SUSY,5000000,400000,50000,18,2,Flat RFF Arc (L=0),varies,-1,-1,1000,1,0.8016,49.86675505700259,2026-06-03T22:02:38.518312
exp3_scalability,SUSY,5000000,400000,50000,18,2,Flat RFF Arc (L=0),varies,-1,-1,1000,2,0.80234,49.486315795002156,2026-06-03T22:03:29.130472
exp3_scalability,SUSY,5000000,400000,50000,18,2,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,0,0.80402,183.09526411200204,2026-06-03T22:06:33.353676
exp3_scalability,SUSY,5000000,400000,50000,18,2,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,1,0.80346,160.5275832139996,2026-06-03T22:09:14.994587
exp3_scalability,SUSY,5000000,400000,50000,18,2,ML-MSVM RBF m=2 L=2,varies,-1,-1,1000,2,0.80326,178.09532993000175,2026-06-03T22:12:14.209585
exp3_scalability,SUSY,5000000,400000,50000,18,2,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,0,0.80142,49.753292729998066,2026-06-03T22:13:05.090789
exp3_scalability,SUSY,5000000,400000,50000,18,2,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,1,0.80154,49.75553295200007,2026-06-03T22:13:55.970464
exp3_scalability,SUSY,5000000,400000,50000,18,2,ML-MSVM Arc m=1 L=1,varies,-1,-1,1000,2,0.80222,49.28949971600014,2026-06-03T22:14:46.376754
exp3_scalability,Cover Type Full,581012,50000,50000,54,7,Linear SVM,varies,-1,-1,1000,0,0.71024,2.464194428001065,2026-06-03T22:14:53.720867
exp3_scalability,Cover Type Full,581012,50000,50000,54,7,Linear SVM,varies,-1,-1,1000,1,0.71132,2.5737144040031126,2026-06-03T22:14:56.452541
exp3_scalability,Cover Type Full,581012,50000,50000,54,7,Linear SVM,varies,-1,-1,1000,2,0.70912,2.7142799829998694,2026-06-03T22:14:59.333853
exp3_scalability,Cover Type Full,581012,50000,50000,54,7,Flat RFF RBF (L=0),varies,-1,-1,1000,0,0.75002,46.70283426899914,2026-06-03T22:15:46.201068
exp3_scalability,Cover Type Full,581012,50000,50000,54,7,Flat RFF RBF (L=0),varies,-1,-1,1000,1,0.74718,46.970735226001125,2026-06-03T22:16:33.337324
exp3_scalability,Cover Type Full,581012,50000,50000,54,7,Flat RFF RBF (L=0),varies,-1,-1,1000,2,0.74866,45.94908308400045,2026-06-03T22:17:19.452241
exp3_scalability,Cover Type Full,581012,50000,50000,54,7,Flat RFF Arc (L=0),varies,-1,-1,1000,0,0.77376,83.53132015499796,2026-06-03T22:18:43.150828
exp3_scalability,Cover Type Full,581012,50000,50000,54,7,Flat RFF Arc (L=0),varies,-1,-1,1000,1,0.77442,93.83051722700111,2026-06-03T22:20:17.160582
